,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3,Employee_type_A,Employee_type_B
186,4,2.75,3,2.75,1.5,1,32,1,1,5,3.46,6.0,6,4,5,0,6,2,88.14666666666666,103.75,2.0,2,3,1,1,0
187,4,1.42,3,1.42,0.5,1,33,1,1,4,3.1,6.0,6,3,2,0,0,2,77.08,81.03,0.0,2,2,1,1,0
188,4,1.42,3,1.42,1.5,1,34,1,2,4,3.4,5.0,5,3,3,3,6,1,60.95333333333334,64.83,0.0,2,1,1,1,0
189,4,1.83,3,1.83,0.5,1,32,1,0,3,0.0,3.0,3,2,4,1,0,0,107.12666666666668,108.24,3.0,2,4,1,1,0
190,4,1.83,3,1.83,2.25,1,31,1,1,4,3.74,5.0,5,2,2,0,4,0,62.63,54.26,0.0,3,1,1,1,0
191,4,1.33,3,1.33,1.33,1,32,1,0,4,3.22,3.0,3,2,3,0,3,0,56.51333333333334,65.54,0.0,1,3,0,0,1
192,4,1.5,3,1.5,0.5,1,30,1,1,4,0.0,3.0,3,2,3,0,3,2,50.44666666666666,55.37,0.0,2,1,1,1,0
193,4,1.58,3,1.58,3.25,1,33,1,1,4,2.79,3.0,3,1,2,0,6,0,22.16666666666667,40.46,0.0,1,1,1,1,0
194,4,3.0,3,3.0,0.5,0,39,1,2,4,3.16,7.0,7,4,4,0,7,0,110.98333333333332,127.0,2.0,3,4,1,1,0
195,4,1.83,3,1.83,0.92,1,31,1,1,4,3.12,4.0,4,2,4,3,5,7,65.41666666666667,100.01,2.0,3,2,1,1,0
196,4,1.75,3,1.75,1.5,1,34,1,1,4,0.0,3.0,3,2,3,0,3,1,97.54333333333334,102.59,3.0,3,3,0,1,0
197,4,1.42,3,1.42,1.42,1,34,1,1,4,3.07,5.0,5,3,3,0,3,0,53.29333333333333,62.42,0.0,2,1,1,1,0
198,4,2.75,3,2.75,0.5,0,32,1,0,3,0.0,5.0,5,4,4,0,3,0,67.94666666666667,70.32,0.0,2,1,1,1,0
199,5,1.83,5,1.83,0.33,0,41,1,1,4,3.32,16.0,17,8,10,0,11,2,91.64333333333332,91.95,3.0,3,1,1,1,0
200,4,2.83,3,2.83,1.5,1,34,1,0,4,3.18,6.0,6,4,3,2,3,0,97.26,103.45,3.0,3,2,1,1,0
201,5,1.33,5,1.33,0.5,1,39,1,2,4,3.21,12.0,13,8,9,0,3,0,101.78000000000002,104.65,3.0,2,3,1,1,0
202,4,1.5,3,1.5,2.5,1,32,1,1,4,0.0,5.0,5,2,2,0,0,0,50.54999999999999,44.8,0.0,2,1,0,1,0
203,4,1.42,3,1.42,0.5,1,32,1,0,4,3.01,5.0,5,2,2,0,0,0,91.74,107.57,2.0,3,3,1,0,1
204,4,1.58,3,1.58,0.5,0,32,0,0,3,3.08,6.0,6,4,2,6,3,7,72.85333333333334,84.02,0.0,3,1,1,1,0
205,4,1.67,3,1.67,2.42,1,30,1,1,3,2.95,2.0,2,1,2,0,5,2,32.53,71.59,0.0,3,2,1,0,1
206,4,1.92,3,1.92,0.17,1,33,1,1,4,0.0,6.0,6,4,3,0,1,0,33.08,30.44,0.0,0,0,1,1,0
207,4,1.58,3,1.58,0.5,1,34,1,0,4,2.97,5.0,5,4,4,0,2,0,72.11333333333333,76.61,0.0,2,1,1,1,0
208,4,1.92,3,1.92,1.5,1,32,1,0,4,3.0,5.0,5,3,3,2,6,0,54.54,58.01,0.0,1,1,1,1,0
209,4,1.58,3,1.58,0.5,1,33,1,0,4,3.02,2.0,2,4,3,0,2,0,42.053333333333335,64.14,0.0,1,2,1,0,1
210,4,1.83,3,1.83,1.25,1,30,1,0,4,3.15,3.0,3,2,2,0,3,7,13.203333333333333,13.42,0.0,1,1,1,0,1
211,4,2.75,3,2.75,2.5,1,39,1,2,4,0.0,7.0,7,4,4,6,2,1,59.973333333333336,67.17,0.0,3,1,1,1,0
212,4,2.67,3,2.67,1.5,1,33,1,1,4,3.42,6.0,6,4,3,1,4,0,89.76333333333332,91.13,3.0,4,1,1,1,0
213,4,2.67,3,2.67,0.5,1,33,1,2,4,3.02,6.0,6,4,3,0,12,0,59.59666666666666,60.72,0.0,2,1,1,1,0
214,4,1.92,3,1.92,2.5,0,32,1,0,4,3.21,4.0,4,2,3,0,2,0,59.33666666666666,60.84,0.0,2,1,1,1,0
215,4,1.83,3,1.83,2.5,1,37,1,2,4,3.12,7.0,7,4,2,4,3,0,69.81333333333333,81.56,0.0,3,1,1,1,0
216,4,1.92,3,1.92,1.33,1,31,1,2,3,3.06,4.0,4,2,2,0,5,0,116.86,120.01,3.0,4,3,1,1,0
217,4,1.75,3,1.75,1.5,1,31,1,3,4,3.29,4.0,4,2,2,0,4,3,43.22,45.9,0.0,1,1,1,1,0
218,4,1.83,3,1.83,1.5,1,35,1,2,4,3.01,6.0,6,3,2,3,5,0,86.10666666666668,89.82,1.0,4,1,1,1,0
219,4,1.75,3,1.75,1.5,0,32,1,2,4,3.06,3.0,3,2,3,0,4,0,59.1,66.25,0.0,2,1,1,1,0
220,4,1.75,3,1.75,2.33,0,30,1,1,3,3.42,4.0,4,3,2,0,3,0,40.84666666666666,45.51,0.0,2,1,1,0,1
221,4,1.75,3,1.75,0.5,1,34,1,1,4,3.17,6.0,6,4,3,0,5,0,43.57666666666666,49.57,0.0,2,1,0,1,0
222,4,1.42,3,1.42,0.5,0,35,1,1,4,3.52,3.0,3,2,2,0,3,7,45.61333333333334,33.76,0.0,3,1,1,0,1
223,4,8.0,4,4.0,1.0,0,42,1,2,4,3.13,15.0,16,9,6,6,3,3,91.36666666666667,92.98,3.0,2,3,1,1,0
224,4,2.67,3,2.67,0.0,0,36,1,2,4,3.03,7.0,7,4,6,1,2,5,51.13666666666668,53.71,0.0,2,1,1,1,0
225,4,1.5,3,1.5,1.0,0,33,1,1,4,2.88,5.0,5,5,5,0,3,2,70.45,79.31,0.0,2,1,1,0,1
226,4,1.83,3,1.83,2.5,0,32,1,0,4,3.33,5.0,5,2,2,0,7,0,43.85333333333333,56.57,0.0,2,1,1,0,1
227,4,1.17,3,1.17,1.5,1,34,0,0,4,3.24,3.0,3,2,3,0,3,0,38.92666666666667,40.3,0.0,3,1,0,1,0
228,4,7.33,3,7.33,0.42,0,35,1,3,4,3.06,7.0,7,6,3,0,0,0,63.01,61.49,0.0,2,2,0,1,0
229,4,1.75,3,1.75,0.42,1,35,1,1,4,3.2,6.0,6,4,5,1,7,0,51.89666666666667,55.59,0.0,2,1,1,1,0
230,4,8.0,4,4.5,1.5,1,44,1,2,4,2.89,16.0,18,9,8,4,1,0,69.77333333333333,70.78,0.0,3,1,0,1,0
231,4,1.25,3,1.25,2.42,0,32,1,1,4,0.0,3.0,3,2,3,3,5,0,34.33,40.61,0.0,2,1,1,0,0
232,4,1.17,3,1.17,3.0,0,30,0,0,3,3.82,3.0,3,1,2,0,3,1,103.59333333333332,84.03,2.0,2,1,1,0,1
233,4,1.5,3,1.5,1.5,1,31,1,0,3,3.19,5.0,5,3,3,0,5,1,89.80333333333334,90.42,2.0,2,3,0,1,0
234,4,2.08,3,2.08,1.0,1,35,1,2,4,2.93,4.0,4,3,3,0,7,0,102.17333333333336,116.2,2.0,2,4,0,1,0
235,4,5.83,4,8.0,1.25,0,49,1,2,3,3.2,25.0,25,9,7,0,0,0,64.86333333333333,67.75,0.0,3,1,1,1,0
236,4,2.0,3,2.0,1.5,1,32,1,1,4,3.01,5.0,5,3,2,1,4,1,90.93333333333334,101.18,2.0,2,3,1,1,0
237,4,2.0,3,2.0,1.25,1,35,1,2,4,3.09,6.0,6,4,3,6,3,0,67.95,70.03,0.0,3,1,0,1,0
238,4,8.0,4,5.0,0.5,0,37,1,2,4,3.72,8.0,8,6,4,0,0,1,65.88333333333333,72.5,0.0,2,1,1,1,0
239,5,0.92,5,0.92,0.25,1,34,1,1,4,2.97,7.0,7,4,5,0,0,0,108.09,107.91,3.0,2,2,1,0,0
240,4,7.25,4,3.5,0.0,0,34,1,0,4,0.0,7.0,7,5,3,0,3,2,90.65333333333332,95.98,3.0,2,2,1,1,0
241,4,1.83,3,1.83,0.25,1,33,1,1,3,0.0,5.0,5,3,3,0,1,0,71.29,79.39,0.0,2,2,0,1,0
242,4,1.92,3,1.92,2.5,1,32,1,1,4,2.81,5.0,5,3,2,2,5,3,54.23333333333333,50.69,0.0,2,1,1,0,1
243,5,1.25,5,1.25,0.5,0,34,0,0,4,3.34,7.0,7,4,4,0,4,0,61.62666666666666,79.42,0.0,2,1,0,0,0
244,4,1.92,3,1.92,2.17,1,33,0,0,3,2.82,2.0,2,1,2,0,3,0,33.485,53.97,0.0,2,1,1,0,1
245,4,2.0,3,2.0,0.5,1,32,1,0,4,3.36,5.0,5,3,4,0,8,0,47.04999999999999,53.14,0.0,1,1,1,0,1
246,4,1.5,3,1.5,2.0,0,36,1,1,4,3.06,6.0,6,3,3,4,3,0,78.30333333333334,70.23,1.0,2,1,1,1,0
247,4,1.92,3,1.92,1.17,1,33,1,0,4,2.87,5.0,5,3,2,4,8,1,97.62666666666668,101.87,3.0,3,2,1,1,0
248,4,2.0,3,2.0,1.5,1,30,1,1,4,3.4,4.0,4,2,3,3,5,0,67.51,68.21,0.0,2,1,1,1,0
249,4,1.5,3,1.5,1.5,0,33,0,0,4,3.19,5.0,5,3,2,0,3,0,75.85666666666667,74.73,0.0,2,1,1,0,1
250,4,2.75,3,2.75,0.83,1,37,1,1,4,0.0,6.0,6,5,5,0,5,0,73.40666666666667,84.88,0.0,3,2,1,1,0
251,4,2.75,3,2.75,1.75,1,35,1,2,4,3.2,6.0,6,4,2,0,8,0,46.39000000000001,53.19,0.0,1,1,1,1,0
252,4,1.42,3,1.42,0.5,1,33,1,1,4,3.15,4.0,4,3,2,0,6,2,67.31666666666666,77.55,0.0,2,2,1,0,1
253,4,1.75,3,1.75,1.42,1,36,1,2,4,3.01,7.0,7,6,5,0,5,0,64.30666666666667,70.26,0.0,2,1,1,1,0
254,4,1.75,3,1.75,0.5,1,34,1,1,4,3.02,5.0,5,3,2,1,8,0,80.01666666666667,82.45,0.0,2,1,1,0,1
255,4,1.58,3,1.58,0.5,1,30,1,2,4,3.01,5.0,5,3,5,0,6,1,98.8,108.71,3.0,3,4,1,1,0
256,4,1.25,3,1.25,2.33,1,32,0,0,4,2.8,2.0,2,1,2,0,4,0,50.06,54.86,0.0,2,1,1,0,1
257,4,1.75,3,1.75,0.5,1,29,1,1,4,3.29,2.0,2,2,2,0,2,0,81.1,81.03,0.0,4,1,1,0,1
258,4,1.25,3,1.25,0.5,1,31,1,1,4,3.13,3.0,3,2,2,0,2,0,40.95,40.84,0.0,3,1,0,0,1
259,4,1.92,3,1.92,0.25,0,31,1,2,4,3.32,3.0,3,2,2,0,7,3,117.0,117.0,3.0,4,4,1,0,1
260,4,2.17,3,2.17,0.5,1,33,0,0,3,2.77,5.0,5,3,2,3,3,0,60.11666666666667,47.54,0.0,2,1,1,1,0
261,4,2.0,3,2.0,0.5,0,31,1,2,4,0.0,6.0,6,3,2,1,4,4,114.34,114.67,3.0,2,3,1,1,0
262,4,1.83,3,1.83,2.42,1,32,1,2,4,3.2,5.0,5,2,3,3,1,2,47.63,52.04,0.0,4,1,0,1,0
263,4,1.42,3,1.42,2.5,1,31,0,0,4,3.34,4.0,4,2,2,0,3,0,40.47666666666667,41.57,0.0,2,1,1,1,0
264,5,8.0,6,2.5,2.83,1,45,1,3,3,2.7,17.0,19,11,6,2,0,0,47.45666666666667,48.42,0.0,1,1,1,1,0
265,4,2.0,3,2.0,1.5,1,31,1,1,4,3.46,4.0,4,2,2,1,3,0,89.16333333333334,86.37,3.0,2,2,0,0,1
266,4,1.25,3,1.25,1.25,1,32,0,0,3,2.77,4.0,4,2,2,0,5,0,52.0,52.0,0.0,1,4,1,1,0
267,4,1.42,3,1.42,2.25,1,33,1,0,4,0.0,5.0,5,3,2,0,2,0,41.31666666666667,41.77,0.0,2,1,1,1,0
268,4,1.58,3,1.58,0.08,1,32,1,1,4,3.11,5.0,5,4,3,0,0,0,61.78,72.41,0.0,2,1,0,1,0
269,4,1.83,3,1.83,0.5,1,39,1,3,4,3.13,7.0,7,5,4,0,0,0,44.62666666666666,52.72,0.0,2,1,1,1,0
270,4,1.42,3,1.42,1.75,1,30,1,0,1,0.0,3.0,3,2,2,0,5,2,50.45,56.12,0.0,2,1,1,0,1
271,4,2.83,3,2.83,0.5,1,37,1,2,4,2.6,6.0,6,7,5,1,2,0,112.08,111.75,3.0,2,3,1,1,0
272,4,1.83,3,1.83,1.5,0,34,1,1,4,3.42,7.0,7,4,3,4,4,2,55.36333333333334,59.75,0.0,2,1,0,1,0
273,4,1.42,3,1.42,0.5,0,34,1,1,4,3.55,6.0,6,3,4,0,3,3,96.12,95.44,3.0,4,3,0,1,0
274,4,1.92,3,1.92,0.5,0,32,1,1,4,0.0,4.0,4,3,2,0,3,1,57.82,63.03,0.0,2,1,1,0,1
275,4,2.08,3,2.08,1.5,1,35,1,2,4,3.04,5.0,5,2,4,1,2,1,95.32,116.07,2.0,3,4,1,1,0
276,4,1.92,3,1.92,1.5,1,34,1,1,4,2.9,7.0,7,5,3,17,2,0,93.83666666666666,104.83,2.0,2,2,1,1,0
277,4,1.75,3,1.75,2.5,1,29,1,1,4,3.21,4.0,4,3,3,0,1,0,53.82333333333333,66.9,0.0,2,1,1,1,0
278,4,2.25,3,2.25,1.5,0,35,1,0,4,3.29,5.0,5,2,2,0,4,0,99.68666666666668,107.28,2.0,2,3,1,0,1
279,4,1.17,3,1.17,0.5,1,33,0,0,4,3.18,6.0,6,4,4,0,3,0,89.41333333333334,81.35,2.0,2,4,0,1,0
280,4,1.58,3,1.58,0.5,0,34,1,0,4,2.82,5.0,5,4,2,0,0,0,45.76666666666667,46.28,0.0,2,1,0,0,1
281,4,2.67,3,2.67,0.0,1,32,1,1,4,2.96,6.0,6,5,2,0,8,0,56.35333333333333,55.25,0.0,2,1,1,0,1
282,4,2.42,3,2.42,0.5,0,37,1,1,4,3.84,7.0,7,4,2,3,0,10,61.25666666666666,66.97,0.0,1,1,1,1,0
283,4,1.67,3,1.67,0.17,1,30,1,0,4,3.35,5.0,5,4,3,1,3,0,82.64999999999998,87.33,1.0,2,1,1,0,1
284,4,1.75,3,1.75,0.42,1,30,1,0,4,3.43,5.0,5,3,4,0,3,0,74.51,77.92,0.0,2,1,1,1,0
285,4,1.58,3,1.58,1.5,1,29,1,1,4,3.22,4.0,4,2,3,1,6,0,89.83333333333331,93.53,3.0,4,2,1,1,0
286,4,1.92,3,1.92,0.5,1,37,1,0,4,3.14,4.0,4,3,4,0,4,0,117.76333333333334,123.97,3.0,4,3,1,1,0
287,4,1.75,3,1.75,0.0,1,32,0,0,4,2.8,3.0,3,1,2,0,5,0,52.31333333333333,63.5,0.0,2,1,1,0,1
288,5,2.5,6,0.5,0.5,0,40,1,1,4,3.31,15.0,15,8,10,0,6,0,67.93666666666667,88.02,1.0,3,1,1,1,0
289,4,2.58,3,2.58,1.5,1,32,1,1,3,3.16,6.0,6,3,3,4,4,0,123.35666666666668,122.32,3.0,3,3,1,1,0
290,4,8.0,4,8.0,1.5,0,51,1,2,3,0.0,25.0,25,17,9,18,3,3,108.19333333333334,110.14,3.0,2,2,1,1,0
291,4,1.75,3,1.75,0.5,1,33,1,1,4,3.27,5.0,5,3,3,0,5,0,60.71,59.93,0.0,1,1,1,1,0
292,4,1.67,3,1.67,0.5,1,30,1,1,4,3.0,3.0,3,2,4,0,3,0,52.74,71.74,0.0,2,1,1,0,1
293,4,2.0,3,2.0,2.5,1,32,1,1,4,2.99,4.0,4,2,2,0,3,0,61.08666666666666,75.96,0.0,2,1,1,0,1
294,4,2.83,3,2.83,1.5,1,34,1,1,4,3.39,5.0,5,2,3,2,2,1,103.37,115.76,3.0,3,3,0,1,0
295,4,7.33,4,0.0,0.5,1,34,1,1,4,3.12,7.0,7,5,3,2,0,2,46.95333333333334,47.43,0.0,2,1,0,1,0
296,4,2.33,3,2.33,0.5,1,34,1,0,3,2.98,5.0,5,5,3,4,0,0,76.74333333333334,84.12,0.0,2,3,1,1,0
297,4,1.83,3,1.83,2.25,0,29,0,0,4,3.14,4.0,4,2,3,0,3,2,51.16666666666666,45.63,0.0,2,1,1,1,0
298,4,1.42,3,1.42,2.5,0,32,1,0,4,3.1,4.0,4,2,3,2,0,2,51.01666666666667,53.84,0.0,2,1,0,1,0
299,4,1.92,3,1.92,1.5,1,34,1,0,4,3.02,5.0,5,3,2,0,4,0,68.46333333333335,66.01,0.0,3,1,0,0,1
300,5,6.58,6,5.0,1.5,0,51,1,1,4,0.0,30.0,30,12,8,0,0,1,65.86333333333333,78.88,0.0,2,1,1,1,0
301,3,3.83,1,3.83,0.5,1,29,1,1,4,3.3,4.0,4,3,2,0,1,0,51.71,54.68,0.0,2,1,0,1,0
302,4,8.0,4,4.5,1.5,1,42,1,1,4,0.0,15.0,16,8,7,0,3,2,93.31666666666666,91.18,3.0,2,2,1,1,0
303,4,1.58,3,1.58,0.5,1,30,1,1,4,3.43,3.0,3,2,2,0,4,1,64.95,77.72,0.0,3,1,1,0,1
304,4,2.08,3,2.08,3.33,1,30,0,0,4,3.15,3.0,3,1,3,1,2,0,20.226666666666667,20.36,0.0,1,1,1,1,0
305,4,1.25,3,1.25,2.42,1,33,1,1,4,0.0,5.0,5,3,4,4,7,0,45.98666666666667,51.13,0.0,2,1,1,1,0
306,4,1.42,3,1.42,1.5,0,31,1,0,3,3.38,6.0,6,3,2,0,1,0,60.64000000000001,62.35,0.0,2,1,1,0,1
307,4,1.67,3,1.67,2.08,1,34,1,1,4,3.17,4.0,4,2,3,0,3,0,65.34666666666666,65.26,0.0,2,1,0,1,0
308,4,4.5,4,1.5,2.42,1,40,1,2,4,2.75,13.0,14,5,5,7,3,0,48.31666666666666,44.08,0.0,2,1,0,1,0
309,4,1.75,3,1.75,2.25,1,32,0,0,3,0.0,3.0,3,2,2,0,4,0,39.033333333333346,30.64,0.0,1,1,0,0,1
310,4,1.42,3,1.42,0.5,1,33,1,1,4,3.18,3.0,3,2,2,0,3,0,60.0,62.35,0.0,2,1,1,0,1
311,4,1.5,3,1.5,1.25,1,33,0,0,4,3.0,4.0,4,2,2,0,3,8,57.99666666666667,59.5,0.0,1,1,0,0,1
312,4,2.0,3,2.0,0.5,1,29,1,0,4,3.31,5.0,5,4,2,0,2,0,53.60999999999999,46.67,0.0,3,1,0,0,1
313,4,1.58,3,1.58,1.5,1,36,1,2,4,0.0,7.0,7,5,4,0,0,0,84.92,88.92,1.0,2,1,1,1,0
314,4,1.92,3,1.92,0.25,1,34,1,1,4,3.24,3.0,3,2,2,0,6,2,51.69666666666666,56.17,0.0,3,1,0,1,0
315,4,1.67,3,1.67,0.5,0,29,1,0,4,3.17,2.0,2,2,2,0,6,0,72.265,74.27,0.0,3,1,1,0,1
316,4,1.75,3,1.75,0.5,1,31,0,0,4,3.27,3.0,3,2,3,0,7,0,39.18333333333333,32.64,0.0,1,1,1,0,0
317,4,2.08,3,2.08,1.5,1,35,1,2,4,3.15,6.0,6,4,3,0,3,0,87.21,98.55,2.0,2,2,1,1,0
318,4,0.42,3,0.42,2.5,0,31,1,1,4,3.38,4.0,4,3,3,0,0,0,42.41333333333333,44.16,0.0,1,1,1,1,0
319,4,1.92,3,1.92,0.5,1,31,0,0,4,3.43,4.0,4,4,3,2,8,0,57.70333333333334,49.1,0.0,2,1,0,1,0
320,4,1.83,3,1.83,2.0,0,34,1,1,3,2.99,7.0,7,4,3,0,5,2,36.403333333333336,34.6,0.0,1,1,0,1,0
321,4,2.58,3,2.58,1.5,1,31,1,1,4,2.96,6.0,6,4,3,0,5,1,97.08,100.73,3.0,2,3,0,1,0
322,4,1.92,3,1.92,1.25,1,31,1,1,4,3.0,3.0,3,3,3,0,3,0,78.58333333333333,97.88,2.0,2,2,1,1,0
323,4,1.25,3,1.25,1.42,0,37,1,2,3,2.87,7.0,7,3,2,0,3,1,31.53,31.8,0.0,2,1,0,1,0
324,4,1.67,3,1.67,2.5,1,32,1,2,4,2.84,5.0,5,4,3,0,0,0,38.49333333333333,48.87,0.0,3,1,1,0,1
325,4,1.67,3,1.67,2.5,1,33,1,1,4,3.31,4.0,4,2,2,0,7,0,55.65666666666666,62.47,0.0,3,1,0,1,0
326,4,1.5,3,1.5,0.42,1,30,0,0,4,3.23,4.0,4,3,3,0,2,0,72.08333333333333,78.64,0.0,2,1,1,0,1
327,4,1.17,3,1.17,0.5,0,28,0,0,4,0.0,2.0,2,2,2,0,3,1,13.03,13.06,0.0,1,1,1,0,1
328,4,5.83,4,2.5,0.5,1,39,1,2,4,3.53,13.0,14,5,5,11,2,0,84.81666666666666,85.49,2.0,2,1,1,1,0
329,4,1.67,3,1.67,0.5,1,34,1,0,4,3.16,4.0,4,2,3,0,3,7,76.99000000000002,76.62,0.0,3,1,1,0,1
330,4,1.92,3,1.92,1.17,1,36,1,1,4,3.23,6.0,6,4,3,4,3,0,74.14333333333333,82.52,0.0,2,1,1,1,0
331,4,1.75,3,1.75,1.42,1,30,1,0,4,3.25,3.0,3,3,3,0,6,0,42.216666666666654,47.9,0.0,4,1,1,0,1
332,4,8.0,4,8.0,0.5,0,56,1,2,4,0.0,25.0,25,13,10,6,5,1,54.47333333333333,51.4,0.0,2,1,0,0,1
333,4,1.92,3,1.92,1.5,1,32,0,0,4,3.04,4.0,4,3,2,0,0,0,38.673333333333346,51.95,0.0,1,1,1,1,0
334,4,1.92,3,1.92,0.42,1,30,1,1,3,3.23,5.0,5,4,3,1,8,0,97.41333333333334,103.74,3.0,2,3,1,0,1
335,4,2.5,3,2.5,1.5,0,32,1,0,4,0.0,5.0,5,3,4,0,0,1,70.04666666666667,87.94,1.0,2,2,1,1,0
336,4,1.83,3,1.83,0.5,1,35,1,1,4,3.21,6.0,6,5,4,0,3,2,67.38333333333334,71.02,0.0,2,1,1,1,0
337,4,2.75,3,2.75,0.5,1,34,1,1,4,3.09,6.0,6,4,4,0,0,0,63.41,68.47,0.0,2,1,1,1,0
338,4,1.67,3,1.67,0.5,1,34,0,0,4,2.9,5.0,5,3,2,0,9,2,60.63999999999999,63.33,0.0,2,1,0,1,0
339,4,2.08,3,2.08,0.5,1,32,0,0,4,3.26,5.0,5,2,4,0,2,0,108.52,105.59,3.0,2,3,1,1,0
340,4,1.67,3,1.67,1.5,1,33,0,0,4,3.22,4.0,4,2,2,7,5,2,80.08,98.31,1.0,2,3,0,1,0
341,4,1.92,3,1.92,0.25,1,29,1,2,3,3.29,5.0,5,4,3,0,2,6,52.11666666666667,50.95,0.0,2,1,1,1,0
342,5,1.67,5,1.67,1.5,0,49,1,1,4,2.6,24.0,24,11,11,2,5,2,69.92333333333333,70.25,0.0,2,1,1,1,0
343,4,1.83,3,1.83,2.5,1,33,1,2,4,2.89,4.0,4,2,2,0,3,0,71.02666666666667,84.2,0.0,2,2,1,0,1
344,4,1.25,3,1.25,2.5,1,34,1,1,4,3.0,5.0,5,2,2,12,7,0,53.57666666666668,56.54,0.0,2,1,0,1,0
345,4,1.25,3,1.25,0.5,1,32,1,1,4,0.0,3.0,3,2,3,0,2,0,13.525,13.72,0.0,1,1,1,0,1
346,4,1.83,3,1.83,1.5,0,34,1,0,4,3.33,6.0,6,4,3,2,9,0,77.93333333333334,84.52,0.0,2,1,1,0,1
347,4,8.0,4,6.0,1.5,0,45,1,2,4,3.19,22.0,22,12,8,5,1,0,99.24,100.6,3.0,3,2,1,1,0
348,4,1.83,3,1.83,1.5,0,32,1,2,4,3.51,5.0,5,3,4,0,10,5,86.68666666666668,88.86,2.0,2,3,0,1,0
349,4,1.5,3,1.5,0.5,1,32,1,1,3,0.0,5.0,5,5,4,3,5,3,70.66000000000003,75.37,0.0,2,2,1,1,0
350,4,1.25,3,1.25,2.33,0,29,0,0,4,0.0,2.0,2,1,2,1,4,0,39.825,66.63,0.0,4,1,0,1,0
351,5,8.0,6,5.5,0.5,1,53,1,2,1,0.0,29.0,29,14,8,0,3,0,72.01666666666667,99.73,1.0,2,3,1,1,0
352,4,1.5,3,1.5,1.83,0,33,0,0,4,3.06,5.0,5,3,3,0,8,4,58.04666666666666,65.07,0.0,2,1,1,0,1
353,5,8.0,6,5.0,1.5,1,56,1,2,4,3.03,31.0,31,14,6,0,0,0,39.50666666666667,42.92,0.0,3,1,0,1,0
354,4,1.25,3,1.25,0.5,1,38,1,1,4,0.0,6.0,6,6,4,0,3,0,61.67666666666667,62.61,0.0,2,1,0,1,0
355,4,2.0,3,2.0,0.5,1,33,1,0,4,0.0,6.0,6,4,4,1,3,0,87.44000000000003,64.39,2.0,3,1,1,1,0
356,4,1.75,3,1.75,2.5,1,34,1,2,4,0.0,6.0,6,3,3,0,2,0,104.55,106.77,3.0,2,4,0,1,0
357,5,7.67,6,3.0,0.92,1,53,1,2,4,2.66,31.0,31,8,10,2,0,0,80.19333333333333,77.2,0.0,2,1,1,1,0
358,4,1.5,3,1.5,0.5,1,37,1,0,4,3.12,4.0,4,3,2,0,1,0,84.87,95.68,2.0,3,1,1,1,0
359,4,1.83,3,1.83,0.5,0,34,1,1,4,3.4,6.0,6,3,2,0,3,1,47.73333333333333,44.56,0.0,1,1,1,1,0
360,4,1.5,3,1.5,2.42,1,30,1,0,4,3.2,4.0,4,2,2,0,2,0,48.77666666666667,49.43,0.0,1,1,1,0,1
361,4,1.92,3,1.92,1.5,1,34,1,0,4,3.19,6.0,6,4,2,0,4,0,96.90666666666668,97.61,3.0,2,3,1,0,1
362,4,1.17,3,1.17,0.5,1,34,1,1,4,3.1,3.0,3,2,2,0,6,0,43.32666666666668,46.84,0.0,2,1,1,0,1
363,4,1.92,3,1.92,1.0,0,30,1,0,4,3.4,4.0,4,2,2,0,3,0,78.37666666666667,80.23,0.0,2,1,1,0,1
364,4,2.67,3,2.67,0.5,0,32,1,1,4,3.24,6.0,6,3,2,1,3,0,100.52333333333333,104.47,3.0,2,3,1,1,0
365,4,1.75,3,1.75,0.5,1,30,1,0,4,0.0,3.0,3,3,3,0,4,2,98.02333333333333,103.22,3.0,4,1,1,1,0
366,4,1.83,3,1.83,2.83,1,37,1,1,3,3.05,4.0,4,2,3,0,3,0,54.04666666666666,66.42,0.0,2,1,1,1,0
367,4,1.58,3,1.58,3.42,1,34,1,1,4,3.21,5.0,5,2,3,2,9,0,69.73666666666666,73.39,0.0,3,1,1,1,0
368,4,2.42,3,2.42,1.33,1,37,0,0,4,3.09,6.0,6,7,4,0,5,3,67.87666666666667,91.29,1.0,2,2,1,1,0
369,4,2.83,3,2.83,1.92,1,37,1,2,4,3.0,7.0,7,4,4,0,0,0,42.68666666666667,44.56,0.0,1,0,1,1,0
370,4,1.92,3,1.92,0.5,0,31,1,1,3,2.98,6.0,6,5,2,8,11,4,61.57,61.58,0.0,2,1,1,0,1
371,4,1.58,3,1.58,0.5,1,34,1,0,4,2.95,4.0,4,2,3,0,0,0,84.95666666666666,99.18,1.0,2,2,1,1,0
372,4,1.83,3,1.83,0.25,1,32,1,1,3,0.0,6.0,6,5,4,0,1,0,92.27666666666666,97.35,3.0,2,3,1,1,0
373,5,1.17,6,0.0,2.5,0,39,1,2,4,0.0,15.0,15,8,7,6,4,0,104.35,109.76,3.0,3,3,1,1,0
374,4,1.83,3,1.83,3.83,1,31,1,1,3,3.07,4.0,4,1,3,0,11,0,62.08000000000001,64.93,0.0,2,1,1,1,0
