,Best Performance,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3,Employee_type_A,Employee_type_B
166,0,4,1.17,3,1.17,0.5,1,33,1,1,4,3.1773,4.0,4,3,3,0,9,0,80.43333333333334,97.76,2.0,4.0,1.0,1.0,0,1
167,1,4,1.75,3,1.75,0.5,1,33,1,2,4,3.1773,4.0,4,4,4,2,7,0,108.56333333333332,104.19,3.0,2.0,2.0,1.0,1,0
168,1,3,6.5,2,2.0,2.0,1,40,1,2,4,3.1773,7.0,7,5,3,0,2,0,86.19666666666667,105.06,2.0,3.0,2.0,1.0,1,0
169,1,4,1.75,3,1.75,1.5,1,32,1,0,4,3.1773,5.0,5,3,3,6,5,11,97.76,113.7,2.0,4.0,4.0,1.0,0,1
170,1,4,1.75,3,1.75,0.5,1,35,1,0,4,3.1773,4.0,4,4,2,16,3,0,89.00999999999998,93.2,2.0,4.0,1.0,1.0,1,0
171,1,4,8.0,3,3.0,0.5,1,46,1,3,4,3.19,17.0,18,7,9,10,5,1,88.36,111.68,2.0,4.0,4.0,1.0,1,0
172,1,4,1.75,3,1.75,2.5,1,31,1,1,4,3.1773,5.0,5,2,2,4,9,6,95.42333333333332,117.0,2.0,4.0,4.0,1.0,1,0
173,1,4,1.75,3,1.75,1.5,1,31,1,0,4,3.1773,4.0,4,2,3,3,11,1,113.25333333333332,115.07,3.0,2.0,4.0,1.0,1,0
174,1,4,1.75,3,1.75,0.5,1,38,1,3,4,3.1773,7.0,7,4,4,1,6,0,79.58,96.85,2.0,4.0,4.0,0.0,1,0
175,0,4,1.75,3,1.75,1.5,1,34,1,2,4,3.1773,6.0,6,4,5,2,5,0,78.31,71.06,1.0,1.0,1.0,1.0,0,1
176,1,4,1.75,3,1.75,0.5,1,36,1,2,4,3.1773,6.0,6,4,4,4,9,2,103.99,98.13,3.0,2.0,4.0,0.0,1,0
177,0,4,1.75,3,1.75,0.25,1,30,1,1,4,3.1773,6.0,6,3,4,0,4,0,111.18,113.11,3.0,2.0,4.0,1.0,1,0
178,0,4,1.17,3,1.17,0.5,1,34,1,0,4,3.1773,5.0,5,2,2,1,18,5,99.52,105.4,3.0,2.0,3.0,1.0,0,1
179,1,4,1.17,3,1.17,3.17,1,35,1,0,4,3.1773,5.0,5,3,3,0,10,0,65.75333333333333,51.67,0.0,3.0,1.0,0.0,1,0
180,0,4,0.08,3,0.08,0.08,1,31,0,0,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
181,1,4,1.83,3,1.83,1.5,1,36,1,2,4,3.15,6.0,6,2,2,8,14,2,99.37333333333332,92.5,3.0,3.0,2.0,0.0,1,0
182,0,4,1.67,3,1.67,0.5,1,31,1,1,4,2.98,5.0,5,3,2,2,10,0,60.45333333333334,68.73,0.0,3.0,1.0,1.0,1,0
183,0,4,1.33,3,1.33,1.17,1,28,1,0,3,3.1773,3.0,3,3,3,1,5,0,52.88999999999999,54.32,0.0,1.0,1.0,1.0,1,0
184,0,4,0.92,3,0.92,0.92,1,30,1,1,4,3.1773,1.0,1,1,1,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
185,0,4,1.83,3,1.83,2.5,1,36,0,0,4,3.1773,7.0,7,4,6,12,0,0,44.92666666666667,49.65,0.0,3.0,1.0,1.0,1,0
186,0,4,1.67,3,1.67,1.5,1,32,1,0,1,1.8,7.0,7,3,5,0,7,0,94.57666666666668,88.45,3.0,3.0,1.0,0.0,1,0
187,0,4,1.25,3,1.25,0.92,1,32,0,0,4,3.1773,5.0,5,3,3,0,6,1,32.53666666666666,32.23,0.0,2.0,1.0,0.0,1,0
188,0,4,1.67,3,1.67,0.5,1,30,1,1,4,3.1773,2.0,2,2,3,0,3,0,37.41,53.33,0.0,2.0,1.0,1.0,0,1
189,0,4,1.83,3,1.83,0.42,1,35,1,2,4,3.1773,6.0,6,6,3,4,2,0,57.85999999999999,60.35,0.0,2.0,1.0,1.0,1,0
190,0,4,1.67,3,1.67,0.5,1,31,1,1,4,3.1773,4.0,4,4,3,0,9,0,54.17333333333334,59.78,0.0,2.0,1.0,1.0,1,0
191,0,4,0.5,3,0.5,0.5,1,30,0,0,4,3.1773,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
192,0,4,1.25,3,1.25,0.5,0,34,1,0,4,3.62,6.0,6,5,4,4,2,0,76.80333333333333,58.83,1.0,1.0,1.0,1.0,1,0
193,0,4,2.67,3,2.67,0.5,1,40,1,3,4,3.0,6.0,6,4,4,6,6,0,49.12333333333334,52.45,0.0,1.0,1.0,1.0,1,0
194,0,4,1.67,3,1.67,0.5,1,32,1,1,4,3.0,5.0,5,3,3,5,6,4,59.05333333333334,65.35,0.0,2.0,1.0,1.0,1,0
195,0,4,0.08,3,0.08,0.08,1,31,1,0,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
196,0,4,1.67,3,1.67,0.5,1,37,1,0,4,3.0,7.0,7,3,3,7,7,1,47.06,50.48,0.0,3.0,1.0,0.0,1,0
197,1,4,1.25,3,1.25,0.5,1,30,1,0,4,3.1773,5.0,5,4,5,4,7,1,50.12333333333334,55.36,0.0,2.0,1.0,1.0,1,0
198,0,4,1.67,3,1.67,1.5,1,30,1,1,4,3.1773,4.0,4,3,3,0,10,4,62.62666666666666,67.75,0.0,2.0,1.0,1.0,1,0
199,0,4,0.5,3,0.5,0.5,1,31,0,0,4,3.1773,1.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
200,0,4,1.75,3,1.75,1.92,1,34,1,1,4,3.1773,7.0,7,4,5,12,4,0,32.57333333333333,31.0,0.0,0.0,0.0,1.0,1,0
201,1,5,1.33,5,1.33,0.5,1,51,1,3,4,3.1773,22.0,22,13,11,15,0,2,64.93,68.89,0.0,3.0,1.0,1.0,1,0
202,0,4,1.75,3,1.75,0.5,1,31,1,1,4,3.0,5.0,5,3,3,2,7,1,46.12000000000001,47.66,0.0,4.0,1.0,0.0,1,0
203,0,4,1.67,3,1.67,1.5,1,33,1,1,4,3.0,5.0,5,2,3,1,4,0,103.34666666666664,105.21,3.0,3.0,2.0,1.0,1,0
204,0,4,1.83,3,1.83,1.5,1,33,0,0,4,3.1773,4.0,4,4,4,11,1,0,73.30333333333333,73.78,0.0,2.0,1.0,1.0,0,0
205,1,4,1.08,3,1.08,1.08,1,38,1,2,4,3.1773,1.0,1,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
206,0,4,1.25,3,1.25,1.5,1,29,1,1,4,3.1773,4.0,4,2,2,5,8,5,16.80666666666667,17.14,0.0,1.0,1.0,1.0,1,0
207,0,4,0.5,3,0.5,0.5,1,31,1,0,4,3.1773,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
208,0,4,1.58,3,1.58,0.5,1,33,1,1,4,3.0,6.0,6,5,4,7,8,1,74.23333333333333,86.03,1.0,2.0,1.0,1.0,1,0
209,0,4,1.67,3,1.67,0.25,1,32,0,0,4,3.0,5.0,5,4,3,2,4,0,60.37666666666666,66.01,0.0,3.0,1.0,1.0,0,0
210,0,4,1.83,3,1.83,1.5,1,34,1,2,4,3.1773,5.0,5,2,2,0,6,0,71.79666666666667,74.56,0.0,1.0,2.0,1.0,1,0
211,1,4,1.58,3,1.58,0.5,1,26,1,0,1,3.1773,2.0,2,2,2,0,3,3,24.55,47.63,0.0,2.0,1.0,1.0,0,1
212,0,4,2.42,3,2.42,1.0,0,32,1,1,4,3.65,6.0,6,4,5,0,10,0,67.50666666666666,72.59,0.0,2.0,1.0,1.0,0,0
213,0,4,1.83,3,1.83,0.42,0,30,1,0,4,3.1773,5.0,5,3,2,0,3,0,103.84333333333336,103.4,3.0,2.0,2.0,1.0,0,1
214,1,4,1.83,3,1.83,0.42,1,31,1,1,4,3.1773,5.0,5,3,3,8,10,7,56.74333333333333,72.06,0.0,2.0,1.0,1.0,1,0
215,0,4,1.83,3,1.83,1.83,0,31,1,1,4,3.1773,2.0,2,2,4,1,0,0,36.403333333333336,41.42,0.0,1.0,1.0,1.0,1,0
216,0,4,1.83,3,1.83,0.42,1,33,1,1,4,3.1773,4.0,4,3,2,7,3,0,93.37666666666668,105.54,3.0,3.0,2.0,1.0,1,0
217,0,4,1.83,3,1.83,0.42,1,29,1,0,4,3.1773,4.0,4,2,3,5,3,0,86.46,95.89,2.0,2.0,3.0,0.0,1,0
218,0,4,0.83,3,0.83,0.83,0,30,1,0,4,3.1773,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
219,0,4,2.75,3,2.75,0.42,1,34,1,1,4,3.2,7.0,7,5,7,27,0,0,59.81333333333333,63.53,0.0,2.0,1.0,1.0,1,0
220,0,4,1.83,3,1.83,0.42,1,33,1,1,3,3.57,5.0,5,2,3,10,4,3,69.82333333333334,75.07,0.0,2.0,1.0,1.0,0,1
221,0,4,1.83,3,1.83,0.42,0,30,0,0,4,3.1773,3.0,3,3,4,7,12,0,48.64333333333334,62.82,0.0,2.0,1.0,1.0,0,1
222,0,4,1.58,3,1.58,0.42,1,32,1,1,4,3.19,5.0,5,3,4,6,4,0,63.48666666666666,67.73,0.0,3.0,1.0,1.0,1,0
223,0,4,0.83,3,0.83,0.83,1,30,1,1,4,3.1773,1.0,1,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
224,0,4,2.25,3,2.25,0.42,1,34,1,1,3,2.96,6.0,6,4,5,3,8,1,96.80333333333333,119.05,2.0,4.0,2.0,1.0,1,0
225,0,4,1.83,3,1.83,0.42,0,31,0,0,4,3.1773,5.0,5,3,7,0,0,7,101.64666666666666,101.18,3.0,3.0,2.0,1.0,0,1
226,0,4,1.83,3,1.83,0.42,1,36,1,2,4,3.1773,4.0,4,3,4,4,5,0,50.723333333333336,57.92,0.0,1.0,1.0,1.0,1,0
227,0,4,1.83,3,1.83,1.25,0,33,1,2,4,3.1773,4.0,4,3,4,4,5,0,86.44333333333331,86.38,2.0,2.0,2.0,0.0,0,0
228,0,4,1.75,3,1.75,0.42,1,31,1,1,4,3.18,5.0,5,3,4,1,0,3,43.6,43.48,0.0,1.0,1.0,0.0,1,0
229,0,4,1.83,3,1.83,1.25,1,37,1,3,4,3.05,5.0,5,3,4,9,5,1,58.473333333333336,62.29,0.0,1.0,1.0,1.0,1,0
230,0,4,1.17,3,1.17,1.25,1,32,1,0,4,3.1773,4.0,4,3,4,1,7,0,99.10333333333334,102.33,3.0,2.0,2.0,1.0,1,0
231,0,4,1.83,3,1.83,0.42,1,34,1,2,4,3.1773,4.0,4,3,3,1,3,1,66.51,69.61,0.0,4.0,1.0,1.0,1,0
232,0,4,1.83,3,1.83,1.25,1,36,1,1,3,3.01,5.0,5,3,4,10,0,5,76.58666666666666,91.57,1.0,2.0,2.0,1.0,1,0
233,0,4,1.83,3,1.83,0.42,0,33,0,0,4,3.8,5.0,5,3,4,0,3,4,60.17,56.26,0.0,2.0,1.0,1.0,0,1
234,1,4,1.83,3,1.83,0.42,0,32,1,1,4,3.1773,4.0,4,2,2,8,4,1,56.66,56.3,0.0,2.0,1.0,1.0,1,0
235,0,4,1.67,3,1.67,0.5,1,34,1,0,4,3.1773,6.0,6,4,6,9,2,0,55.00333333333333,60.2,0.0,2.0,1.0,1.0,1,0
236,0,4,1.83,3,1.83,1.5,1,34,1,1,4,3.1773,5.0,5,4,2,1,14,1,58.19,65.28,0.0,2.0,1.0,0.0,0,1
237,0,4,0.75,3,0.75,1.17,1,31,0,0,4,3.1773,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
238,0,4,1.83,3,1.83,1.5,1,34,1,1,4,3.1773,5.0,5,3,3,2,4,0,113.31666666666666,110.46,3.0,2.0,4.0,1.0,1,0
239,0,4,1.08,3,1.08,0.5,1,35,0,0,4,3.1773,5.0,5,3,4,0,10,3,41.76666666666667,40.67,0.0,0.0,1.0,1.0,0,1
240,0,4,1.67,3,1.67,2.08,1,29,1,1,4,3.1773,4.0,4,3,4,4,11,0,31.31333333333333,13.63,0.0,1.0,1.0,1.0,1,0
241,1,4,0.75,3,0.75,0.5,1,32,1,2,3,3.1773,1.0,1,2,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
242,0,4,0.08,3,0.08,0.08,1,30,0,0,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
243,0,4,6.92,4,4.5,2.17,1,35,1,1,4,3.1773,7.0,7,4,6,17,0,0,41.07,48.57,0.0,2.0,1.0,0.0,0,1
244,0,4,1.83,3,1.83,1.5,1,34,1,2,4,3.1773,6.0,6,4,4,8,3,0,38.746666666666655,91.36,1.0,1.0,3.0,1.0,1,0
245,0,4,1.83,3,1.83,1.5,1,32,1,0,4,3.1773,5.0,5,3,3,0,3,4,53.03,59.23,0.0,2.0,1.0,0.0,1,0
246,0,4,0.5,3,0.5,0.5,1,31,1,2,3,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
247,0,4,2.67,3,2.67,3.25,0,35,1,1,4,3.1773,6.0,6,2,5,14,10,6,105.60666666666668,102.55,3.0,2.0,4.0,0.0,0,0
248,0,4,1.83,3,1.83,1.5,1,32,1,1,4,3.1773,5.0,5,3,4,2,6,0,91.76333333333332,103.77,2.0,3.0,2.0,1.0,1,0
249,0,4,1.67,3,1.67,0.17,0,32,0,0,4,3.1773,3.0,3,3,4,6,3,1,53.11333333333334,56.85,0.0,4.0,0.0,1.0,0,1
250,0,4,0.08,3,0.08,0.08,1,29,0,0,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
251,0,4,1.83,3,1.83,0.17,1,34,1,2,4,3.1773,5.0,5,3,3,1,6,0,73.40333333333331,81.67,0.0,2.0,1.0,1.0,1,0
252,0,4,0.75,3,0.75,1.17,1,32,1,1,4,3.1773,1.0,1,1,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
253,0,4,0.5,3,0.5,0.5,1,29,0,0,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
254,0,4,0.08,3,0.08,0.08,1,29,0,0,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
255,0,4,1.83,3,1.83,0.08,1,30,1,0,4,3.1773,7.0,7,5,3,9,6,0,93.05666666666666,81.49,2.0,4.0,1.0,1.0,1,0
256,0,4,1.83,3,1.83,1.5,1,32,1,0,4,3.1773,6.0,6,4,4,7,18,8,44.92666666666668,43.49,0.0,2.0,1.0,0.0,0,1
257,0,4,2.67,3,2.67,0.5,1,34,1,1,4,3.1773,5.0,5,3,3,14,7,0,88.25999999999998,88.34,3.0,2.0,4.0,0.0,1,0
258,0,4,0.5,3,0.5,0.5,1,31,1,1,4,3.1773,1.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
259,0,4,2.83,3,2.83,0.5,1,35,1,3,4,3.1773,7.0,7,4,4,10,4,0,35.14333333333334,36.63,0.0,1.0,1.0,1.0,1,0
260,0,4,1.83,3,1.83,2.92,1,31,1,0,4,3.1773,4.0,4,2,3,9,3,1,64.82000000000001,64.92,0.0,4.0,1.0,0.0,0,1
261,0,4,1.17,3,1.17,1.92,1,35,1,0,4,3.1773,7.0,7,6,4,0,0,0,34.126666666666665,22.56,0.0,1.0,1.0,1.0,0,1
262,0,4,1.17,3,1.17,1.5,1,34,1,1,4,3.1773,5.0,5,5,3,2,7,0,55.73,76.83,0.0,2.0,1.0,1.0,0,1
263,0,4,1.75,3,1.75,0.5,1,30,0,0,4,3.1773,5.0,5,3,2,6,4,3,62.51333333333333,69.0,0.0,3.0,1.0,1.0,1,0
264,0,4,1.83,3,1.83,2.92,1,36,1,2,4,3.1773,5.0,5,2,2,12,8,0,26.80666666666667,70.42,0.0,2.0,2.0,1.0,1,0
265,0,4,0.5,3,0.5,0.5,1,32,1,1,3,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
266,0,5,5.0,6,3.0,2.08,0,49,1,3,3,3.1773,26.0,26,7,7,10,0,0,41.925,44.6,0.0,3.0,1.0,1.0,0,0
267,0,4,1.67,3,1.67,2.08,1,37,1,2,4,3.1773,7.0,7,4,4,5,3,0,41.92,38.03,0.0,4.0,1.0,0.0,1,0
268,0,4,1.83,3,1.83,0.5,1,32,1,1,4,3.1773,6.0,6,4,4,9,4,0,49.03333333333333,56.64,0.0,2.0,1.0,1.0,1,0
269,0,4,1.17,3,1.17,1.5,1,36,1,2,4,3.1773,5.0,5,3,2,0,7,0,39.29333333333333,87.88,1.0,2.0,3.0,0.0,0,1
270,0,4,1.17,3,1.17,2.08,1,31,1,0,4,3.1773,2.0,2,2,2,1,0,3,32.89333333333334,66.78,0.0,3.0,2.0,0.0,0,1
271,0,4,1.83,3,1.83,1.5,1,30,1,1,4,3.1773,5.0,5,3,3,4,5,0,105.01,104.54,3.0,2.0,4.0,1.0,1,0
272,0,4,1.75,3,1.75,0.17,1,31,1,0,4,3.1773,4.0,4,4,3,0,11,3,107.91666666666669,110.66,3.0,1.0,4.0,1.0,0,1
273,0,4,2.83,3,2.83,0.17,1,35,1,1,4,3.01,7.0,7,5,5,4,1,1,53.59666666666666,57.14,0.0,2.0,1.0,0.0,1,0
274,1,4,1.83,3,1.83,0.17,1,32,1,0,4,3.1773,7.0,7,4,3,14,12,3,88.77666666666666,93.1,2.0,2.0,1.0,0.0,1,0
275,0,4,1.67,3,1.67,0.17,1,32,1,2,4,3.1773,6.0,6,5,5,1,3,0,53.58000000000001,57.73,0.0,4.0,0.0,1.0,0,1
276,0,4,1.08,3,1.08,0.17,1,31,1,2,4,3.1773,5.0,5,6,2,0,9,4,34.916666666666664,74.75,0.0,1.0,1.0,1.0,0,1
277,1,4,1.75,3,1.75,0.17,1,35,1,1,4,3.1773,5.0,5,4,4,1,3,2,45.01,46.59,0.0,1.0,1.0,0.0,1,0
278,0,4,0.75,3,0.75,0.17,1,34,1,1,3,3.1773,1.0,1,3,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
279,0,4,0.5,3,0.5,0.17,0,32,1,0,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
280,0,4,2.83,3,2.83,2.5,1,32,1,2,4,3.1773,7.0,7,3,5,11,15,0,74.57666666666667,89.45,1.0,2.0,1.0,1.0,1,0
281,0,4,1.83,3,1.83,0.5,1,34,1,3,4,3.1773,4.0,4,3,2,2,12,0,60.11666666666667,70.49,0.0,2.0,1.0,0.0,1,0
282,0,4,1.75,3,1.75,2.5,1,30,0,0,3,3.5,5.0,5,2,2,1,4,0,114.81,115.69,3.0,3.0,3.0,1.0,0,1
283,0,4,1.08,3,1.08,0.17,1,33,1,1,4,3.1773,4.0,4,3,3,3,13,0,37.253333333333345,32.49,0.0,2.0,1.0,0.0,0,1
284,0,4,1.83,3,1.83,0.25,1,32,0,0,4,3.1773,6.0,6,5,3,2,9,0,93.36666666666667,95.75,3.0,2.0,3.0,1.0,0,1
285,0,4,1.75,3,1.75,1.5,0,35,1,1,4,3.1773,5.0,5,2,3,6,7,5,118.95666666666666,120.77,3.0,4.0,3.0,0.0,1,0
286,0,4,1.75,3,1.75,2.42,1,31,0,0,3,3.1773,3.0,3,2,2,0,3,0,84.90333333333334,96.57,2.0,4.0,2.0,0.0,1,0
287,0,4,1.75,3,1.75,0.5,1,33,1,1,4,2.9,5.0,5,4,4,7,1,0,86.18,117.0,1.0,4.0,4.0,1.0,1,0
288,0,4,1.75,3,1.75,2.92,1,32,1,1,3,3.1773,3.0,3,1,2,5,4,0,93.7,99.98,2.0,3.0,3.0,0.0,1,0
289,0,4,0.5,3,0.5,0.5,1,29,1,1,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
290,0,4,1.75,3,1.75,0.5,1,32,1,1,3,3.51,6.0,6,4,4,11,5,0,106.18,114.83,3.0,3.0,4.0,1.0,1,0
291,0,4,1.17,3,1.17,2.5,1,34,1,2,4,3.1773,6.0,6,2,2,5,4,2,92.09,93.77,2.0,2.0,2.0,1.0,0,1
292,0,4,1.75,3,1.75,2.42,1,30,0,0,3,3.1773,3.0,3,2,3,4,5,0,98.48,93.62,3.0,4.0,4.0,0.0,0,1
293,1,4,1.75,3,1.75,0.5,1,34,1,1,4,3.1773,6.0,6,3,3,0,9,2,88.85000000000002,107.81,2.0,4.0,4.0,0.0,1,0
294,0,4,1.83,3,1.83,0.5,1,30,1,0,4,2.93,5.0,5,4,5,6,3,3,41.86000000000001,41.53,0.0,1.0,1.0,1.0,1,0
295,0,4,1.17,3,1.17,1.33,1,34,1,0,4,3.1773,4.0,4,2,2,0,3,0,91.58,109.58,2.0,3.0,4.0,0.0,1,0
296,0,4,0.5,3,0.5,0.5,1,32,1,2,3,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
297,1,4,2.83,3,2.83,0.25,1,36,1,2,4,3.1773,7.0,7,4,6,10,3,0,93.39333333333332,115.82,2.0,3.0,4.0,1.0,1,0
298,0,4,1.75,3,1.75,0.5,1,36,1,2,4,3.1773,5.0,5,4,3,0,9,0,104.51999999999998,107.55,3.0,3.0,4.0,1.0,0,1
299,0,4,1.75,3,1.75,1.33,1,31,1,1,4,3.1773,5.0,5,2,4,3,4,0,105.30333333333333,120.24,2.0,3.0,4.0,1.0,0,0
300,0,4,1.75,3,1.75,0.5,1,32,1,1,3,3.1773,3.0,3,2,4,3,5,0,119.2,105.56,3.0,3.0,2.0,0.0,1,0
301,0,4,0.5,3,0.5,0.5,1,30,0,0,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
302,1,4,2.83,3,2.83,0.5,1,34,1,1,4,3.1773,7.0,7,4,6,4,0,4,106.92333333333332,111.65,3.0,3.0,3.0,0.0,0,1
303,0,4,1.75,3,1.75,0.5,1,33,1,2,4,3.1773,6.0,6,4,3,5,6,1,105.5,112.43,3.0,3.0,4.0,0.0,1,0
304,0,4,1.75,3,1.75,2.42,0,32,1,1,4,3.1773,6.0,6,3,3,3,3,4,94.3,115.22,2.0,4.0,4.0,0.0,1,0
305,1,4,2.83,3,2.83,1.5,1,35,1,2,4,3.1773,7.0,7,3,6,5,11,0,96.20666666666666,93.44,3.0,2.0,3.0,0.0,1,0
306,0,4,1.75,3,1.75,0.5,1,29,1,0,3,3.1773,3.0,3,3,4,0,3,2,91.98,97.16,3.0,2.0,4.0,1.0,1,0
307,0,4,0.5,3,0.5,0.5,1,29,1,0,3,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
308,0,4,1.75,3,1.75,1.5,1,31,1,2,4,3.1773,4.0,4,2,2,5,2,0,97.72333333333334,105.89,2.0,2.0,3.0,1.0,1,0
309,0,4,1.17,3,1.17,0.5,1,33,1,1,4,3.1773,3.0,3,2,2,0,3,0,79.23,89.75,2.0,3.0,4.0,0.0,0,1
310,1,4,1.75,3,1.75,0.5,1,32,1,1,4,3.1773,2.0,2,3,4,2,7,0,67.69666666666667,94.48,2.0,3.0,2.0,1.0,1,0
311,0,4,1.75,3,1.75,1.5,1,35,1,1,4,3.1773,7.0,7,3,4,6,0,1,101.53666666666668,103.17,3.0,3.0,3.0,0.0,1,0
312,0,4,1.75,3,1.75,0.5,1,34,0,0,4,3.1773,6.0,6,3,3,4,0,3,92.11333333333334,107.41,2.0,3.0,3.0,0.0,1,0
313,0,4,1.75,3,1.75,0.17,1,33,1,1,4,3.1773,6.0,6,4,4,3,3,0,95.53333333333336,106.62,2.0,2.0,4.0,1.0,0,0
314,0,4,1.75,3,1.75,2.5,1,35,1,1,4,3.1773,5.0,5,2,3,0,6,0,109.90333333333332,109.33,3.0,3.0,4.0,1.0,1,0
315,0,4,1.75,3,1.75,0.5,1,33,1,1,4,3.06,5.0,5,2,3,0,3,0,90.65,91.33,2.0,3.0,2.0,0.0,1,0
316,0,4,1.75,3,1.75,2.42,1,35,1,1,4,3.1773,4.0,4,2,2,6,2,0,79.46333333333334,94.31,2.0,4.0,4.0,0.0,1,0
317,0,4,0.75,3,0.75,1.17,1,33,1,1,4,3.1773,1.0,1,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
318,0,4,1.75,3,1.75,0.5,1,35,1,0,4,3.1773,6.0,6,4,3,6,5,1,101.91666666666669,121.84,2.0,4.0,4.0,1.0,1,0
319,1,4,1.75,3,1.75,1.5,1,34,1,2,4,3.1773,5.0,5,3,3,10,1,0,108.25666666666666,110.29,3.0,4.0,4.0,0.0,1,0
320,0,4,1.75,3,1.75,0.5,1,31,0,0,4,3.1773,2.0,2,2,3,0,5,4,91.14,112.4,2.0,3.0,2.0,1.0,1,0
321,0,4,1.0,3,1.0,1.0,1,32,1,1,4,3.1773,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
322,1,4,1.75,3,1.75,1.92,1,35,1,1,3,2.75,6.0,6,3,4,5,3,0,87.32333333333334,82.03,1.0,1.0,1.0,1.0,1,0
323,0,5,6.0,6,6.0,2.42,0,55,1,3,4,3.04,28.0,28,6,10,10,8,5,83.42999999999998,107.01,2.0,2.0,4.0,0.0,0,0
324,0,4,1.75,3,1.75,2.5,0,30,1,2,4,3.1773,4.0,4,2,2,0,4,0,98.08333333333331,129.3,2.0,4.0,4.0,1.0,0,1
325,1,4,1.5,3,1.5,1.25,1,31,1,2,4,3.63,3.0,3,3,4,0,0,0,97.18,94.45,3.0,2.0,2.0,0.0,0,1
326,0,4,0.75,3,0.75,0.5,1,33,1,2,3,3.1773,1.0,1,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
327,0,4,8.0,4,4.5,0.5,1,43,1,3,4,3.15,16.0,17,7,6,7,7,0,98.37333333333332,83.92,2.0,3.0,2.0,0.0,1,0
328,0,4,1.17,3,1.17,0.5,1,34,1,1,4,3.1773,6.0,6,4,3,5,1,0,55.75,75.26,0.0,2.0,1.0,0.0,0,1
329,0,4,2.83,3,2.83,2.08,1,37,1,1,4,3.1773,7.0,7,5,7,5,0,2,71.36333333333333,20.0,1.0,2.0,2.0,1.0,1,0
330,0,4,1.75,3,1.75,0.5,1,30,1,1,3,3.1773,3.0,3,2,2,1,4,4,79.07333333333334,120.44,2.0,3.0,4.0,1.0,1,0
331,0,4,1.67,3,1.67,1.92,1,37,1,2,3,2.82,7.0,7,3,4,12,6,0,32.05333333333333,33.78,0.0,0.0,0.0,0.0,1,0
332,0,4,1.83,3,1.83,1.42,0,31,1,0,4,3.1773,5.0,5,5,4,11,0,1,32.586666666666666,30.33,0.0,0.0,0.0,1.0,0,0
333,0,4,1.67,3,1.67,2.5,1,35,1,1,4,3.1773,5.0,5,2,3,0,1,0,46.526666666666664,46.29,0.0,2.0,1.0,0.0,0,1
334,0,4,1.75,3,1.75,0.42,1,28,0,0,3,3.1773,3.0,3,2,4,0,9,0,59.11666666666667,64.15,0.0,2.0,1.0,1.0,1,0
